id,outliers
0,0.12204259691075633
1,0.1087102548105947
2,0.11529118704320016
3,0.10596479757997884
4,0.1115749003923684
5,0.11168994799257316
6,0.10832144794720261
7,0.10783589376570367
8,0.11277949513715953
9,0.11102016446647722
10,0.10930075727000202
11,0.10889467770250462
12,0.1295104873782355
13,0.10773180674705171
14,0.11243346437374592
15,0.11921535916231618
16,0.11958394110600852
17,0.10920308272806675
18,0.11276626808977089
19,0.10809030795170013
20,0.10844607538382046
21,0.10880479023060204
22,0.11077603521627667
23,0.1089332875311807
24,0.11195579245342759
25,0.11036407155211701
26,0.10905945786700023
27,0.11300324692150188
28,0.11245511435677395
29,0.12264686004823072
30,0.10840874628058478
31,0.12591046897427144
32,0.10882921022187457
33,0.11140940822950643
34,0.10845606107545419
35,0.11013168779801456
36,0.12173436758128539
37,0.10928596312413555
38,0.11605665123375936
39,0.10624825571628457
40,0.10886827910624812
41,0.10921533418407585
42,0.10839858678487153
43,0.11100543094484285
44,0.10740946875230939
45,0.11451348499238378
46,0.12057896444495927
47,0.11167823870757602
48,0.10763300197947254
49,0.10789779386158325
50,0.10838935951117383
51,0.10681086367852614
52,0.11149299976824736
53,0.11238797293605231
54,0.11533509516912127
55,0.11209691788405887
56,0.10860887992181131
57,0.10959461325491596
58,0.11169430918467334
59,0.11871520630703361
60,0.10800617927137342
61,0.10867482345838114
62,0.11578065848170074
63,0.10787686814361384
64,0.11231456677012339
65,0.10833433385697055
66,0.10808839324971
67,0.10750229996749053
68,0.1135392629937351
69,0.1093393934694993
70,0.1133781012437145
71,0.10924750547778778
72,0.11321954488472286
73,0.10908343479448812
74,0.1104620986613748
75,0.10841760478536445
76,0.1078000076005089
77,0.12425104209544266
78,0.11626045660528611
79,0.1133560954723648
80,0.10784349408329814
81,0.11505499469648411
82,0.11247339520031224
83,0.12224298650089137
84,0.11126458191818542
85,0.11040166796953835
86,0.10567807554294582
87,0.11042954725080087
88,0.10919201142580347
89,0.11744590546318086
90,0.10849307086963736
91,0.10822286830569476
92,0.12585387327493244
93,0.10833197948691592
94,0.11357998233629914
95,0.11042746753637406
96,0.10857994102075398
97,0.11092173009948134
98,0.10809776410940578
99,0.10812201119498668
100,0.12266495736640903
101,0.10520555800126662
102,0.10810331628057604
103,0.12191168593771565
104,0.10857306716878407
105,0.10960548681636847
106,0.11525041355808091
107,0.11121596264431224
108,0.13158557037544588
109,0.11004671282620543
110,0.10859592256568301
111,0.10658204904324081
112,0.10816036688459325
113,0.10745424255265502
114,0.1082980720979375
115,0.11163961104975001
116,0.10843360711757151
117,0.10664976238109922
118,0.10773476431742801
119,0.11781247443993145
120,0.11300995776646056
121,0.1328086072818993
122,0.11094189669213954
123,0.11113841428339953
124,0.11318886063831747
125,0.10849112775306523
126,0.11640007911256715
127,0.10920509441689466
128,0.11247789665192945
129,0.10826022355126523
130,0.11009654621484498
131,0.10682711057540392
132,0.10638726127625907
133,0.13130938597392744
134,0.1236241802919311
135,0.11222731757045011
136,0.11050797386320058
137,0.10929075361540931
138,0.10783410435848252
139,0.10729318997069368
140,0.11258505190156842
141,0.11748813681522982
142,0.12024728495979281
143,0.1119079806207781
144,0.10775748716236949
145,0.11217204168500898
146,0.11129653294846212
147,0.10915417621544148
148,0.11212591626262865
149,0.11040318270896982
150,0.10771341057606278
151,0.10917321626459436
152,0.10751520099892373
153,0.11053841837365402
154,0.11128294091736553
155,0.1334284324204385
156,0.10925821813219495
157,0.10999528694870828
158,0.10972211258636337
159,0.11029773701181347
160,0.10700035296106797
161,0.11270233512291856
162,0.11703826697543353
163,0.11069736510146194
164,0.14211694414776108
165,0.11762983460118204
166,0.10800367735834725
167,0.11376909830460329
168,0.11756015242961712
169,0.11231142940951759
170,0.1122177181080775
171,0.11379078523459456
172,0.1100569784573634
173,0.11289859637287719
174,0.11122206766631507
175,0.11221579368782635
176,0.10955893063698378
177,0.10795439358229265
178,0.10844172943266334
179,0.11743771993233927
180,0.11726997717711589
181,0.11217427654343183
182,0.10746766092006656
183,0.10825402144022646
184,0.12229424037099738
185,0.11172309381143858
186,0.12408588089309326
187,0.11152389907326313
188,0.13759023796800388
189,0.10836811785531665
190,0.11629833942193607
191,0.11227211982828779
192,0.11040360887595105
193,0.11283778979592964
194,0.13159356253200383
195,0.11328457809515054
196,0.11295431420185138
197,0.10663063890425589
198,0.10870274942666314
199,0.1086552776564764
200,0.10898890309160142
201,0.1089620920582401
202,0.11808610402061188
203,0.11877594645337057
204,0.10781941630049527
205,0.1169260993908697
206,0.10957428202774765
207,0.10772132173655433
208,0.11432750257542017
209,0.10834209650817746
210,0.10960558146866149
211,0.10852474757926128
212,0.10900931464497281
213,0.10932847321088501
214,0.11285568393160726
215,0.1343120367944457
216,0.10891567917507469
217,0.109809001754876
218,0.10773876286862606
219,0.11683619669664148
220,0.1128949549192796
221,0.10835295831654174
222,0.13050009013824193
223,0.10869908582462849
224,0.10829373848751617
225,0.10537487003637049
226,0.10827168136370788
227,0.10826053218414827
228,0.1097546926510493
229,0.11213630267449658
230,0.11149421630356687
231,0.11003825088228897
232,0.11480361282845224
233,0.12209572140042654
234,0.11188851493221352
235,0.11313508204515953
236,0.10875244216123416
237,0.1134933623715248
238,0.1435784828486795
239,0.11075864365885613
240,0.10741219770744401
241,0.11090513587096447
242,0.11003360480940244
243,0.11544297229332798
244,0.13008844450742962
245,0.10903127637595302
246,0.10830134841841525
247,0.11249752118546946
248,0.10893601448802831
249,0.11662836593383047
250,0.11121471412179441
251,0.11437017943668974
252,0.11177874573754104
253,0.11171316314496726
254,0.11223378745826726
255,0.12917682129895558
256,0.10985682718271544
257,0.10872922183451686
258,0.12004137172199321
259,0.10874467501194711
260,0.1139201752858884
261,0.11191824377198578
262,0.11338258537482004
263,0.1078416930823802
264,0.10938437156781664
265,0.11306911095160033
266,0.11079591810011986
267,0.10965470071130608
268,0.11215761761140193
269,0.1080160208511668
270,0.11214649997511057
271,0.11024100117587117
272,0.11098184630814031
273,0.11034886320074327
274,0.12238659967586078
275,0.11640740591527905
276,0.11427246208659764
277,0.11845224049189729
278,0.10860708567082761
279,0.10925302830462888
280,0.10994006038318484
281,0.11676929836147715
282,0.11307647489459735
283,0.10827904841254095
284,0.11867062548957466
285,0.11161436554363753
286,0.10926148257765016
287,0.10781672550322605
288,0.11156088973197621
289,0.11204443622236167
290,0.11274157213356518
291,0.10834643108518871
292,0.11638937392053475
293,0.11202199837762099
294,0.1153802419782788
295,0.10892344435388321
296,0.11543462955233368
297,0.11031219359517659
298,0.12095772434417158
299,0.10628009788537734
300,0.11099769645650616
301,0.11625095039234108
302,0.12021326237292367
303,0.10733220804283891
304,0.10748982529372295
305,0.10821126985699932
306,0.11172288158996616
307,0.11159232834711076
308,0.10981075142744832
309,0.10950639586467392
310,0.11179134999848563
311,0.12778680843849402
312,0.10584964135344577
313,0.1089171177940449
314,0.11147064145896063
315,0.10800028161358127
316,0.11177523749499567
317,0.10799489926813965
318,0.1084245272976786
319,0.11253839407373575
320,0.11191377312963108
321,0.1046535855842815
322,0.10977913093036634
323,0.10920254613557796
324,0.10921005424467421
325,0.10964438053947104
326,0.10905881646946997
327,0.10955844524259302
328,0.10790489224390214
329,0.10626713877303186
330,0.10929970434817823
331,0.13032198761884414
332,0.11165687633484635
333,0.14992267218398023
334,0.11135195116104768
335,0.10952524720252814
336,0.10908205113553751
337,0.10774239473360796
338,0.1076363041025977
339,0.11044354341476038
340,0.11086918797753902
341,0.10792986227414983
342,0.1119830719188538
343,0.11253052752581047
344,0.10858371231287467
345,0.10892204087032821
346,0.11199954698045572
347,0.11003995480342545
348,0.10756208412865308
349,0.10960506172366206
350,0.10776144457620371
351,0.11683619669664148
352,0.1127248720406384
353,0.12095463404428126
354,0.11246237146571211
355,0.10795464890531183
356,0.11581085570428622
357,0.12197254126690024
358,0.11734219380768295
359,0.11840195629611527
360,0.10910386108158561
361,0.11788421210156909
362,0.10836740717705545
363,0.10956893909054442
364,0.10869041148379893
365,0.10769937782713018
366,0.11063497312835494
367,0.1139027421593065
368,0.1077126051504134
369,0.10817926011602846
370,0.11453310519342781
371,0.11232978084058509
372,0.11820738297919076
373,0.12225160253617362
374,0.11092735391218292
375,0.11401491857108173
376,0.11333292627615749
377,0.10666717010821615
378,0.11343840934704127
379,0.12011813454791812
380,0.10614660247800799
381,0.10919657856346227
382,0.11255998457791272
383,0.10831520560712002
384,0.10894058650183192
385,0.12167504832080175
386,0.10782800422001175
387,0.10857848660870274
388,0.10979163214612007
389,0.11311961513770015
390,0.12289737602218466
391,0.11128683140360275
392,0.10788666593513617
393,0.11728765718099754
394,0.11231189762526994
395,0.11033911681521401
396,0.11100742749053502
397,0.1092992121403945
398,0.10831939300721968
399,0.10818379396375784
400,0.11118855411880338
401,0.10838849863208429
402,0.10806021204590098
403,0.10794754886959082
404,0.10826787733229754
405,0.11024886867961337
406,0.11176156673175276
407,0.11631672448806052
408,0.12347200665211411
409,0.1149417254408564
